IRALCFY,IRALCAGE,SCHFELT,TCHGJOB,PARHLPHW,PRCHORE2,PRLMTTV2,PARLMTSN,PRGDJOB2,YOFIGHT2,YOSTOLE2,PRALDLY2,YFLADLY2,PRTALK3,PRBSOLV2,PREVIOL2,PRVDRGO2,DRPRVME3,ANYEDUC3,EDUSKPCOM,INCOME,GOVTPROG,POVERTY3
991,991,2,1,1,1,2,1,1,1,2,1,1,NA,2,2,2,2,1,99,4,2,3
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,99,1,1,1
2,13,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,0,1,1,1
991,991,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,99,4,2,3
991,991,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,99,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,1,2,1
90,15,1,1,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,99,1,1,1
991,991,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,3,1,3
22,12,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,2,1,2
12,15,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,0,4,2,3
991,991,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,3,1,2
991,991,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,4,1,3
991,991,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,99,4,2,3
991,991,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,98,4,2,3
991,991,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,99,3,1,2
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,NA,2,99,2,2,2
12,16,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2
993,13,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,0,4,2,3
2,14,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,15,2,2,2
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,2,1,1,NA,1,2,2,2,1,1,2,2,2,2,1,0,3,2,3
61,16,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,30,1,1,1
3,15,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,3,1,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,98,4,2,3
991,991,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,99,2,1,1
991,991,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,94,2,1,2
36,12,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,NA,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,2,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1
991,991,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,2,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,3,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,99,2,1,2
991,991,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,0,2,2,1
991,991,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,94,4,2,3
12,14,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
12,14,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,0,4,2,3
991,991,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
208,11,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,98,3,1,2
991,991,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,0,4,1,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,2,2,2
991,991,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,NA,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,3,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,0,4,2,3
5,14,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,0,4,2,3
991,991,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,NA,NA,0,2,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,0,2,2,2
991,991,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,2,1,NA,1,2,2,1,1,NA,NA,NA,NA,NA,NA,98,2,1,2
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,99,1,1,1
991,991,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,3,1,3
991,991,1,NA,1,1,NA,1,1,2,2,1,1,1,NA,2,2,NA,1,0,4,2,3
156,13,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,3,1,2
991,991,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,0,4,2,3
991,991,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,99,1,1,1
991,991,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,99,1,2,1
991,991,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,1,1,1
991,991,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,99,2,1,1
991,991,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,99,3,2,3
991,991,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
991,991,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,0,4,2,3
991,991,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,99,3,2,3
991,991,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,4,2,3
991,991,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,94,1,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,0,2,1,1
991,991,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2
991,991,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,99,4,2,3
3,14,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,4,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,0,2,1,1
993,9,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,0,2,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,1,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,NA,2,1,0,4,2,3
52,13,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,10,3,2,3
2,13,2,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,1,1,1
991,991,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,18,4,2,3
991,991,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,3,2,2
991,991,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,99,2,1,1
991,991,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,3,2,3
991,991,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,0,2,2,1
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,3,2,2
2,15,2,2,2,1,2,2,1,2,2,1,1,NA,2,2,2,1,2,0,2,1,1
991,991,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,99,4,1,3
24,14,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,3,4,2,3
991,991,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2
991,991,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,0,1,2,1
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,2,1,1
991,991,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,0,4,1,3
991,991,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,0,4,1,2
991,991,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,3,1,1,1
993,10,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,3,4,2,3
991,991,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,0,4,1,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,0,2,2,1
991,991,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,0,3,2,3
991,991,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,3,4,2,3
991,991,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
5,12,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,98,4,2,2
991,991,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,0,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0,4,2,3
16,16,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,0,4,2,3
991,991,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,3,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,NA,1,1,2,1,0,4,2,3
991,991,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,10,3,2,3
991,991,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,98,1,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,NA,0,2,2,1
991,991,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,3,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,0,2,1,2
991,991,1,1,NA,1,2,NA,1,2,2,1,1,1,NA,2,2,1,1,0,2,2,3
991,991,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,99,2,1,1
991,991,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,99,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,2,1,2
991,991,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,99,2,1,2
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1
991,991,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,2,2,2
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,1,2,1
991,991,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,0,3,2,2
991,991,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,99,3,2,2
991,991,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,0,4,2,3
991,991,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,0,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,99,3,1,3
991,991,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,98,3,1,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,2,1,2
991,991,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,6,4,2,3
991,991,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,0,1,2,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,0,2,1,2
991,991,1,1,1,1,2,1,1,1,2,1,1,2,NA,2,2,2,2,1,3,2,2
6,6,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,99,3,2,2
991,991,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,4,2,3
991,991,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,0,1,2,1
991,991,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,99,2,1,2
1,14,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,0,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
1,14,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,0,3,1,3
993,16,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,0,2,2,1
993,13,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,99,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,2,NA,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,2,2,2
991,991,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,23,3,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,99,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,NA,1,0,2,1,1
48,12,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,2,2,3
12,16,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,3,1,2
1,14,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,0,3,1,3
991,991,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
993,10,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,14,2,2,1
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,0,4,2,3
991,991,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,0,2,1,1
991,991,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,3,1,2
12,12,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,99,4,2,2
991,991,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,0,3,2,2
3,17,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1
991,991,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,2,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,99,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,30,2,1,1
991,991,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,98,2,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,2,2,2
991,991,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,1,2,1
991,991,2,1,1,1,2,1,2,2,2,1,1,1,1,2,1,2,2,94,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,94,3,2,2
991,991,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,4,2,3
991,991,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,99,1,2,1
991,991,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,99,1,1,1
991,991,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,NA,2,2,1,NA,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,3,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
1,15,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,0,3,1,2
991,991,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,0,4,2,3
993,11,1,2,1,1,2,1,1,2,2,1,1,NA,2,2,2,2,2,4,1,1,1
993,12,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,0,3,2,3
991,991,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,99,2,2,2
991,991,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,99,1,1,1
991,991,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,0,4,2,3
991,991,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,3,1,3
991,991,1,1,1,1,1,1,1,2,2,NA,NA,NA,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,0,3,2,2
991,991,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,NA,2,2,1,1,0,4,2,3
991,991,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,0,2,2,2
3,13,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,3,3,2,2
993,11,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,0,3,2,3
991,991,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,0,4,2,3
991,991,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,99,1,1,1
993,12,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,NA,NA,0,4,2,3
991,991,1,1,NA,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,NA,2,2,1,1,0,4,2,3
991,991,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,99,4,2,3
991,991,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,99,2,2,2
991,991,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,99,3,2,3
993,7,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,99,2,1,1
991,991,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,0,1,1,1
991,991,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,0,4,2,3
3,15,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,20,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,1,3
991,991,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,99,3,1,2
991,991,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,99,2,2,1
993,12,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,99,4,2,3
993,12,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,2,1,3
991,991,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,0,1,2,1
991,991,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,0,4,2,3
991,991,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,0,3,1,2
991,991,1,1,1,1,2,NA,1,2,2,1,1,2,1,2,2,2,1,0,4,2,3
991,991,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,3,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,4,1,3
993,13,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,1,1,1
991,991,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,18,2,1,2
991,991,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,98,4,2,3
2,14,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,1,1,1
991,991,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,0,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,NA,1,2,2,2,2,1,0,1,1,1
991,991,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,0,4,2,3
993,12,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,30,4,1,3
991,991,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,7,1,1,1
991,991,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,5,4,2,3
991,991,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,1,0,4,2,3
991,991,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,NA,0,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,3,2,3
991,991,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
2,16,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,3,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,0,2,1,2
993,14,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,0,3,2,3
991,991,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,0,3,2,3
48,14,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,1,1,1,1,1,1,2,2,2,NA,1,NA,1,NA,1,18,4,2,3
6,14,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,99,1,1,1
8,9,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
993,16,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,0,3,2,3
991,991,2,2,1,1,2,NA,1,1,2,1,1,1,2,2,2,NA,1,1,2,2,1
20,16,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
4,12,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,99,2,2,2
991,991,1,1,1,1,1,NA,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
